timestamp,site_id,flow_total,motos,buses,camiones,velocidad_prom,tiempo_recorrido,cola,incidente,lluvia,tipo_via,carriles,zona,hora_pico,feriado,congestion
2026-04-16 18:30:00,B1,153,51,8,8,15.1,289,32,0,0,arterial,3,comercial,1,0,2
2026-04-16 18:45:00,C1,142,47,7,8,17.3,275,27,0,0,colectora,2,mixta,1,0,2
2026-04-16 19:00:00,A1,126,42,6,7,20.1,255,23,0,0,arterial,3,comercial,0,0,2
2026-04-16 19:15:00,A2,114,38,6,6,23.1,241,19,0,0,arterial,2,residencial,0,0,2
2026-04-16 19:30:00,B1,103,34,5,6,25.3,228,16,0,0,arterial,3,comercial,0,0,2
2026-04-16 19:45:00,C1,93,31,5,5,27.4,216,14,0,0,colectora,2,mixta,0,0,1
2026-04-16 20:00:00,A1,78,26,4,4,30.8,198,10,0,0,arterial,3,comercial,0,0,1
2026-04-16 20:15:00,A2,70,23,4,4,32.4,189,9,0,0,arterial,2,residencial,0,0,1
2026-04-16 20:30:00,B1,64,21,3,3,33.9,181,8,0,0,arterial,3,comercial,0,0,1
2026-04-16 20:45:00,C1,59,20,3,3,35.0,175,7,0,0,colectora,2,mixta,0,0,1
2026-04-16 21:00:00,A1,55,18,3,3,36.0,170,6,0,0,arterial,3,comercial,0,0,1
2026-04-16 21:15:00,A2,48,16,2,3,37.9,161,5,0,0,arterial,2,residencial,0,0,0
2026-04-16 21:30:00,B1,44,14,2,2,38.7,156,4,0,0,arterial,3,comercial,0,0,0
2026-04-16 21:45:00,C1,40,13,2,2,39.7,153,4,0,0,colectora,2,mixta,0,0,0
2026-04-16 22:00:00,A1,51,17,3,3,37.3,165,6,0,0,arterial,3,comercial,0,0,0
2026-04-16 22:15:00,A2,45,15,2,2,38.5,158,5,0,0,arterial,2,residencial,0,0,0
2026-04-16 22:30:00,B1,39,13,2,2,40.1,151,4,0,0,arterial,3,comercial,0,0,0
2026-04-16 22:45:00,C1,42,14,2,2,39.1,155,4,0,0,colectora,2,mixta,0,0,0
2026-04-16 23:00:00,A1,56,19,3,3,35.6,172,7,0,0,arterial,3,comercial,0,0,1
2026-04-16 23:15:00,A2,50,17,3,3,37.6,164,5,0,0,arterial,2,residencial,0,0,0
2026-04-16 23:30:00,B1,46,15,2,3,38.2,158,5,0,0,arterial,3,comercial,0,0,0
2026-04-16 23:45:00,C1,37,12,2,2,40.9,150,4,0,0,colectora,2,mixta,0,0,0
2026-04-17 00:00:00,A1,31,10,2,1,42.5,144,3,0,0,arterial,3,comercial,0,0,0
2026-04-17 00:15:00,A2,38,12,2,2,40.4,150,4,0,0,arterial,2,residencial,0,0,0
2026-04-17 00:30:00,B1,44,14,2,2,38.7,156,4,0,0,arterial,3,comercial,0,0,0
2026-04-17 00:45:00,C1,35,11,2,2,41.4,148,3,0,0,colectora,2,mixta,0,0,0
2026-04-17 01:00:00,A1,46,15,2,3,38.2,158,5,0,0,arterial,3,comercial,0,0,0
2026-04-17 01:15:00,A2,40,13,2,2,39.7,153,4,0,0,arterial,2,residencial,0,0,0
2026-04-17 01:30:00,B1,33,11,2,2,42.0,146,3,0,0,arterial,3,comercial,0,0,0
2026-04-17 01:45:00,C1,48,16,2,3,37.9,161,5,0,0,colectora,2,mixta,0,0,0
2026-04-17 02:00:00,A1,42,14,2,2,39.1,155,4,0,0,arterial,3,comercial,0,0,0
2026-04-17 02:15:00,A2,36,12,2,2,41.2,149,4,0,0,arterial,2,residencial,0,0,0
2026-04-17 02:30:00,B1,31,10,2,1,42.5,144,3,0,0,arterial,3,comercial,0,0,0
2026-04-17 02:45:00,C1,49,16,2,2,37.8,163,5,0,0,colectora,2,mixta,0,0,0
2026-04-17 03:00:00,A1,41,13,2,2,39.5,154,4,0,0,arterial,3,comercial,0,0,0
2026-04-17 03:15:00,A2,36,12,2,2,41.2,149,4,0,0,arterial,2,residencial,0,0,0
2026-04-17 03:30:00,B1,31,10,2,1,42.5,144,3,0,0,arterial,3,comercial,0,0,0
2026-04-17 03:45:00,C1,34,11,2,2,41.8,147,3,0,0,colectora,2,mixta,0,0,0
2026-04-17 04:00:00,A1,47,15,2,3,38.0,160,5,0,0,arterial,3,comercial,0,0,0
2026-04-17 04:15:00,A2,41,13,2,2,39.5,154,4,0,0,arterial,2,residencial,0,0,0
2026-04-17 04:30:00,B1,37,12,2,2,40.9,150,4,0,0,arterial,3,comercial,0,0,0
2026-04-17 04:45:00,C1,42,14,2,2,39.1,155,4,0,0,colectora,2,mixta,0,0,0
2026-04-17 05:00:00,A1,59,20,3,3,35.0,175,7,0,0,arterial,3,comercial,0,0,1
2026-04-17 05:15:00,A2,63,21,3,3,34.1,180,8,0,0,arterial,2,residencial,0,0,1
2026-04-17 05:30:00,B1,55,18,3,3,36.0,170,6,0,0,arterial,3,comercial,0,0,1
2026-04-17 05:45:00,C1,66,22,3,4,33.3,184,8,0,0,colectora,2,mixta,0,0,1
2026-04-17 06:00:00,A1,74,25,4,4,31.6,194,10,0,0,arterial,3,comercial,0,0,1
2026-04-17 06:15:00,A2,82,27,4,5,29.9,203,11,0,0,arterial,2,residencial,0,0,1
2026-04-17 06:30:00,B1,92,31,5,5,27.6,215,13,0,0,arterial,3,comercial,0,0,1
2026-04-17 06:45:00,C1,100,33,5,6,26.0,224,15,0,0,colectora,2,mixta,0,0,2
2026-04-17 07:00:00,A1,127,42,6,7,20.2,256,23,0,0,arterial,3,comercial,1,0,2
2026-04-17 07:15:00,A2,140,47,7,8,17.6,272,27,0,0,arterial,2,residencial,1,0,2
2026-04-17 07:30:00,B1,151,50,8,8,15.5,286,30,0,0,arterial,3,comercial,1,0,2
2026-04-17 07:45:00,C1,134,45,7,8,18.9,265,25,0,0,colectora,2,mixta,1,0,2
2026-04-17 08:00:00,A1,144,48,7,8,16.8,278,28,1,0,arterial,3,comercial,1,0,2
2026-04-17 08:15:00,A2,155,52,8,9,14.7,291,33,0,0,arterial,2,residencial,1,0,2
2026-04-17 08:30:00,B1,164,55,8,9,13.1,301,36,0,0,arterial,3,comercial,1,0,2
2026-04-17 08:45:00,C1,139,46,7,8,17.8,271,26,0,0,colectora,2,mixta,1,0,2
2026-04-17 09:00:00,A1,114,38,6,6,23.1,241,19,0,0,arterial,3,comercial,0,0,2
2026-04-17 09:15:00,A2,100,33,5,6,26.0,224,15,0,0,arterial,2,residencial,0,0,2
2026-04-17 09:30:00,B1,88,29,4,5,28.5,210,12,0,0,arterial,3,comercial,0,0,1
2026-04-17 09:45:00,C1,83,28,4,5,29.6,204,11,0,0,colectora,2,mixta,0,0,1
2026-04-17 10:00:00,A1,92,31,5,5,27.6,215,13,0,0,arterial,3,comercial,0,0,1
2026-04-17 10:15:00,A2,98,33,5,5,26.4,222,15,0,0,arterial,2,residencial,0,0,2
2026-04-17 10:30:00,B1,106,35,5,6,24.6,232,17,0,0,arterial,3,comercial,0,0,2
2026-04-17 10:45:00,C1,112,37,6,6,23.5,238,19,0,0,colectora,2,mixta,0,0,2
2026-04-17 11:00:00,A1,143,48,7,8,17.0,276,28,0,0,arterial,3,comercial,1,0,2
2026-04-17 11:15:00,A2,159,53,8,9,14.0,295,34,0,0,arterial,2,residencial,1,0,2
2026-04-17 11:30:00,B1,168,56,8,9,12.4,306,37,1,0,arterial,3,comercial,1,0,2
2026-04-17 11:45:00,C1,153,51,8,8,15.1,289,32,0,0,colectora,2,mixta,1,0,2
2026-04-17 12:00:00,A1,137,46,7,8,18.3,269,26,0,0,arterial,3,comercial,1,0,2
2026-04-17 12:15:00,A2,126,42,6,7,20.1,255,23,0,0,arterial,2,residencial,1,0,2
2026-04-17 12:30:00,B1,116,39,6,6,22.7,243,20,0,0,arterial,3,comercial,1,0,2
2026-04-17 12:45:00,C1,108,36,5,6,24.4,234,18,0,0,colectora,2,mixta,1,0,2
2026-04-17 13:00:00,A1,96,32,5,5,26.8,219,14,0,0,arterial,3,comercial,0,0,2
2026-04-17 13:15:00,A2,90,30,5,5,28.1,212,13,0,0,arterial,2,residencial,0,0,1
2026-04-17 13:30:00,B1,85,28,4,5,29.1,206,12,0,0,arterial,3,comercial,0,0,1
2026-04-17 13:45:00,C1,80,27,4,4,30.3,200,11,0,0,colectora,2,mixta,0,0,1
2026-04-17 14:00:00,A1,71,24,4,4,32.2,190,9,0,0,arterial,3,comercial,0,0,1
2026-04-17 14:15:00,A2,67,22,3,4,32.9,185,8,0,0,arterial,2,residencial,0,0,1
2026-04-17 14:30:00,B1,70,23,4,4,32.4,189,9,0,0,arterial,3,comercial,0,0,1
2026-04-17 14:45:00,C1,74,25,4,4,31.6,194,10,0,0,colectora,2,mixta,0,0,1
2026-04-17 15:00:00,A1,83,28,4,5,29.6,204,11,0,0,arterial,3,comercial,0,0,1
2026-04-17 15:15:00,A2,89,30,4,5,28.3,211,13,0,0,arterial,2,residencial,0,0,1
2026-04-17 15:30:00,B1,94,31,5,5,27.2,217,14,0,0,arterial,3,comercial,0,0,1
2026-04-17 15:45:00,C1,101,34,5,6,25.8,225,16,0,0,colectora,2,mixta,0,0,2
2026-04-17 16:00:00,A1,115,38,6,6,22.9,242,19,0,0,arterial,3,comercial,0,0,2
2026-04-17 16:15:00,A2,127,42,6,7,20.2,256,23,0,0,arterial,2,residencial,0,0,2
2026-04-17 16:30:00,B1,140,47,7,8,17.6,272,27,0,0,arterial,3,comercial,0,0,2
2026-04-17 16:45:00,C1,145,48,7,8,16.7,278,28,0,0,colectora,2,mixta,0,0,2
2026-04-17 17:00:00,A1,166,55,8,9,12.7,305,37,0,0,arterial,3,comercial,1,0,2
2026-04-17 17:15:00,A2,175,58,9,10,10.9,316,42,1,0,arterial,2,residencial,1,0,2
2026-04-17 17:30:00,B1,183,61,9,10,10.0,324,45,0,0,arterial,3,comercial,1,0,2
2026-04-17 17:45:00,C1,170,57,9,10,11.8,309,39,0,0,colectora,2,mixta,1,0,2
2026-04-17 18:00:00,A1,162,54,8,9,13.5,299,35,0,0,arterial,3,comercial,1,0,2
2026-04-17 18:15:00,A2,152,51,8,8,15.3,288,31,0,0,arterial,2,residencial,1,0,2
2026-04-17 18:30:00,B1,140,47,7,8,17.6,272,27,0,0,arterial,3,comercial,1,0,2
2026-04-17 18:45:00,C1,130,43,7,7,19.6,260,23,0,0,colectora,2,mixta,1,0,2
2026-04-17 19:00:00,A1,115,38,6,6,22.9,242,19,0,0,arterial,3,comercial,0,0,2
2026-04-17 19:15:00,A2,104,35,5,6,25.1,229,16,0,0,arterial,2,residencial,0,0,2
2026-04-17 19:30:00,B1,92,31,5,5,27.6,215,13,0,0,arterial,3,comercial,0,0,1
2026-04-17 19:45:00,C1,83,28,4,5,29.6,204,11,0,0,colectora,2,mixta,0,0,1
2026-04-17 20:00:00,A1,69,23,3,4,32.5,187,9,0,0,arterial,3,comercial,0,0,1
2026-04-17 20:15:00,A2,61,20,3,3,34.6,178,8,0,0,arterial,2,residencial,0,0,1
2026-04-17 20:30:00,B1,55,18,3,3,36.0,170,6,0,0,arterial,3,comercial,0,0,1
2026-04-17 20:45:00,C1,49,16,2,2,37.8,163,5,0,0,colectora,2,mixta,0,0,0
2026-04-17 21:00:00,A1,44,14,2,2,38.7,156,4,0,0,arterial,3,comercial,0,0,0
2026-04-17 21:15:00,A2,39,13,2,2,40.1,151,4,0,0,arterial,2,residencial,0,0,0
2026-04-17 21:30:00,B1,35,11,2,2,41.4,148,3,0,0,arterial,3,comercial,0,0,0
2026-04-17 21:45:00,C1,32,11,2,2,42.1,145,3,0,0,colectora,2,mixta,0,0,0
2026-04-17 22:00:00,A1,42,14,2,2,39.1,155,4,0,0,arterial,3,comercial,0,0,0
2026-04-17 22:15:00,A2,36,12,2,2,41.2,149,4,0,0,arterial,2,residencial,0,0,0
2026-04-17 22:30:00,B1,31,10,2,1,42.5,144,3,0,0,arterial,3,comercial,0,0,0
2026-04-17 22:45:00,C1,33,11,2,2,42.0,146,3,0,0,colectora,2,mixta,0,0,0
2026-04-17 23:00:00,A1,46,15,2,3,38.2,158,5,0,0,arterial,3,comercial,0,0,0
2026-04-17 23:15:00,A2,41,13,2,2,39.5,154,4,0,0,arterial,2,residencial,0,0,0
2026-04-17 23:30:00,B1,37,12,2,2,40.9,150,4,0,0,arterial,3,comercial,0,0,0
2026-04-17 23:45:00,C1,31,10,2,1,42.5,144,3,0,0,colectora,2,mixta,0,0,0
2026-04-18 00:00:00,A2,34,11,2,2,41.8,147,3,0,0,arterial,2,residencial,0,0,0
2026-04-18 00:15:00,B1,42,14,2,2,39.1,155,4,0,0,arterial,3,comercial,0,0,0
2026-04-18 00:30:00,A1,48,16,2,3,37.9,161,5,0,0,arterial,3,comercial,0,0,0
2026-04-18 00:45:00,C1,38,12,2,2,40.4,150,4,0,0,colectora,2,mixta,0,0,0
2026-04-18 01:00:00,A1,50,17,3,3,37.6,164,5,0,0,arterial,3,comercial,0,0,0
2026-04-18 01:15:00,A2,44,14,2,2,38.7,156,4,0,0,arterial,2,residencial,0,0,0
2026-04-18 01:30:00,B1,37,12,2,2,40.9,150,4,0,0,arterial,3,comercial,0,0,0
2026-04-18 01:45:00,C1,32,11,2,2,42.1,145,3,0,0,colectora,2,mixta,0,0,0
2026-04-18 02:00:00,A1,47,15,2,3,38.0,160,5,0,0,arterial,3,comercial,0,0,0
2026-04-18 02:15:00,A2,42,14,2,2,39.1,155,4,0,0,arterial,2,residencial,0,0,0
2026-04-18 02:30:00,B1,36,12,2,2,41.2,149,4,0,0,arterial,3,comercial,0,0,0
2026-04-18 02:45:00,C1,53,18,3,3,36.7,167,6,0,0,colectora,2,mixta,0,0,0
2026-04-18 03:00:00,A1,46,15,2,3,38.2,158,5,0,0,arterial,3,comercial,0,0,0
2026-04-18 03:15:00,A2,40,13,2,2,39.7,153,4,0,0,arterial,2,residencial,0,0,0
2026-04-18 03:30:00,B1,35,11,2,2,41.4,148,3,0,0,arterial,3,comercial,0,0,0
2026-04-18 03:45:00,C1,39,13,2,2,40.1,151,4,0,0,colectora,2,mixta,0,0,0
2026-04-18 04:00:00,A1,52,17,3,3,36.9,166,6,0,0,arterial,3,comercial,0,0,0
2026-04-18 04:15:00,A2,46,15,2,3,38.2,158,5,0,0,arterial,2,residencial,0,0,0
2026-04-18 04:30:00,B1,43,14,2,2,39.0,156,4,0,0,arterial,3,comercial,0,0,0
2026-04-18 04:45:00,C1,48,16,2,3,37.9,161,5,0,0,colectora,2,mixta,0,0,0
2026-04-18 05:00:00,A1,62,21,3,3,34.4,179,8,0,0,arterial,3,comercial,0,0,1
2026-04-18 05:15:00,A2,68,23,3,4,32.7,186,9,0,0,arterial,2,residencial,0,0,1
2026-04-18 05:30:00,B1,61,20,3,3,34.6,178,8,0,0,arterial,3,comercial,0,0,1
2026-04-18 05:45:00,C1,73,24,4,4,31.8,193,9,0,0,colectora,2,mixta,0,0,1
2026-04-18 06:00:00,A1,82,27,4,5,29.9,203,11,0,0,arterial,3,comercial,0,0,1
2026-04-18 06:15:00,A2,90,30,5,5,28.1,212,13,0,0,arterial,2,residencial,0,0,1
2026-04-18 06:30:00,B1,100,33,5,6,26.0,224,15,0,0,arterial,3,comercial,0,0,2
2026-04-18 06:45:00,C1,108,36,5,6,24.4,234,18,0,0,colectora,2,mixta,0,0,2
2026-04-18 07:00:00,A1,137,46,7,8,18.3,269,26,0,0,arterial,3,comercial,1,0,2
2026-04-18 07:15:00,A2,151,50,8,8,15.5,286,30,0,0,arterial,2,residencial,1,0,2
2026-04-18 07:30:00,B1,164,55,8,9,13.1,301,36,0,0,arterial,3,comercial,1,0,2
2026-04-18 07:45:00,C1,146,49,7,8,16.5,280,29,0,0,colectora,2,mixta,1,0,2
2026-04-18 08:00:00,A1,155,52,8,9,14.7,291,33,0,0,arterial,3,comercial,1,0,2
2026-04-18 08:15:00,A2,168,56,8,9,12.4,306,37,1,0,arterial,2,residencial,1,0,2
2026-04-18 08:30:00,B1,177,59,9,10,10.6,317,42,0,0,arterial,3,comercial,1,0,2
2026-04-18 08:45:00,C1,149,50,7,8,16.0,284,30,0,0,colectora,2,mixta,1,0,2
2026-04-18 09:00:00,A1,123,41,6,7,21.0,252,22,0,0,arterial,3,comercial,0,0,2
2026-04-18 09:15:00,A2,109,36,5,6,24.2,235,18,0,0,arterial,2,residencial,0,0,2
2026-04-18 09:30:00,B1,97,32,5,5,26.6,221,14,0,0,arterial,3,comercial,0,0,2
2026-04-18 09:45:00,C1,91,30,5,5,27.9,214,13,0,0,colectora,2,mixta,0,0,1
2026-04-18 10:00:00,A1,100,33,5,6,26.0,224,15,0,0,arterial,3,comercial,0,0,2
2026-04-18 10:15:00,A2,106,35,5,6,24.6,232,17,0,0,arterial,2,residencial,0,0,2
2026-04-18 10:30:00,B1,114,38,6,6,23.1,241,19,0,0,arterial,3,comercial,0,0,2
2026-04-18 10:45:00,C1,120,40,6,7,21.6,248,20,0,0,colectora,2,mixta,0,0,2
2026-04-18 11:00:00,A1,153,51,8,8,15.1,289,32,0,0,arterial,3,comercial,1,0,2
2026-04-18 11:15:00,A2,170,57,9,10,11.8,309,39,0,0,arterial,2,residencial,1,0,2
2026-04-18 11:30:00,B1,179,60,9,10,10.1,321,44,0,0,arterial,3,comercial,1,0,2
2026-04-18 11:45:00,C1,164,55,8,9,13.1,301,36,0,0,colectora,2,mixta,1,0,2
2026-04-18 12:00:00,A1,148,49,7,8,16.2,282,29,0,0,arterial,3,comercial,1,0,2
2026-04-18 12:15:00,A2,135,45,7,8,18.7,266,25,0,0,arterial,2,residencial,1,0,2
2026-04-18 12:30:00,B1,125,42,6,7,20.4,254,22,0,0,arterial,3,comercial,1,0,2
2026-04-18 12:45:00,C1,117,39,6,7,22.5,244,20,0,0,colectora,2,mixta,1,0,2
2026-04-18 13:00:00,A1,105,35,5,6,25.0,230,16,0,0,arterial,3,comercial,0,0,2
2026-04-18 13:15:00,A2,98,33,5,5,26.4,222,15,0,0,arterial,2,residencial,0,0,2
2026-04-18 13:30:00,B1,92,31,5,5,27.6,215,13,0,0,arterial,3,comercial,0,0,1
2026-04-18 13:45:00,C1,87,29,4,5,28.6,209,12,0,0,colectora,2,mixta,0,0,1
2026-04-18 14:00:00,A1,78,26,4,4,30.8,198,10,0,0,arterial,3,comercial,0,0,1
2026-04-18 14:15:00,A2,73,24,4,4,31.8,193,9,0,0,arterial,2,residencial,0,0,1
2026-04-18 14:30:00,B1,77,26,4,4,31.0,197,10,0,0,arterial,3,comercial,0,0,1
2026-04-18 14:45:00,C1,81,27,4,5,30.2,201,11,0,0,colectora,2,mixta,0,0,1
2026-04-18 15:00:00,A1,90,30,5,5,28.1,212,13,0,0,arterial,3,comercial,0,0,1
2026-04-18 15:15:00,A2,97,32,5,5,26.6,221,14,0,0,arterial,2,residencial,0,0,2
2026-04-18 15:30:00,B1,102,34,5,6,25.5,227,16,0,0,arterial,3,comercial,0,0,2
2026-04-18 15:45:00,C1,109,36,5,6,24.2,235,18,0,0,colectora,2,mixta,0,0,2
2026-04-18 16:00:00,A1,124,41,6,7,20.8,253,22,0,0,arterial,3,comercial,0,0,2
2026-04-18 16:15:00,A2,137,46,7,8,18.3,269,26,0,0,arterial,2,residencial,0,0,2
2026-04-18 16:30:00,B1,150,50,8,8,15.7,285,30,0,0,arterial,3,comercial,0,0,2
2026-04-18 16:45:00,C1,156,52,8,9,14.5,292,33,0,0,colectora,2,mixta,0,0,2
2026-04-18 17:00:00,A1,178,59,9,10,10.3,319,43,1,0,arterial,3,comercial,1,0,2
2026-04-18 17:15:00,A2,188,63,9,11,10.0,330,47,0,0,arterial,2,residencial,1,0,2
2026-04-18 17:30:00,B1,196,65,10,11,10.0,339,51,0,0,arterial,3,comercial,1,0,2
2026-04-18 17:45:00,C1,182,61,9,10,10.0,323,44,0,0,colectora,2,mixta,1,0,2
2026-04-18 18:00:00,A1,173,58,9,10,11.4,312,40,0,0,arterial,3,comercial,1,0,2
2026-04-18 18:15:00,A2,163,54,8,9,13.3,300,36,0,0,arterial,2,residencial,1,0,2
2026-04-18 18:30:00,B1,151,50,8,8,15.5,286,30,0,0,arterial,3,comercial,1,0,2
2026-04-18 18:45:00,C1,141,47,7,8,17.4,274,27,0,0,colectora,2,mixta,1,0,2
2026-04-18 19:00:00,A1,124,41,6,7,20.8,253,22,0,0,arterial,3,comercial,0,0,2
2026-04-18 19:15:00,A2,113,38,6,6,23.3,240,19,0,0,arterial,2,residencial,0,0,2
2026-04-18 19:30:00,B1,101,34,5,6,25.8,225,16,0,0,arterial,3,comercial,0,0,2
2026-04-18 19:45:00,C1,91,30,5,5,27.9,214,13,0,0,colectora,2,mixta,0,0,1
2026-04-18 20:00:00,A1,76,25,4,4,31.2,196,10,0,0,arterial,3,comercial,0,0,1
2026-04-18 20:15:00,A2,69,23,3,4,32.5,187,9,0,0,arterial,2,residencial,0,0,1
2026-04-18 20:30:00,B1,63,21,3,3,34.1,180,8,0,0,arterial,3,comercial,0,0,1
2026-04-18 20:45:00,C1,57,19,3,3,35.4,173,7,0,0,colectora,2,mixta,0,0,1
2026-04-18 21:00:00,A1,52,17,3,3,36.9,166,6,0,0,arterial,3,comercial,0,0,0
2026-04-18 21:15:00,A2,46,15,2,3,38.2,158,5,0,0,arterial,2,residencial,0,0,0
2026-04-18 21:30:00,B1,42,14,2,2,39.1,155,4,0,0,arterial,3,comercial,0,0,0
2026-04-18 21:45:00,C1,39,13,2,2,40.1,151,4,0,0,colectora,2,mixta,0,0,0
2026-04-18 22:00:00,A1,49,16,2,2,37.8,163,5,0,0,arterial,3,comercial,0,0,0
2026-04-18 22:15:00,A2,43,14,2,2,39.0,156,4,0,0,arterial,2,residencial,0,0,0
2026-04-18 22:30:00,B1,37,12,2,2,40.9,150,4,0,0,arterial,3,comercial,0,0,0
2026-04-18 22:45:00,C1,40,13,2,2,39.7,153,4,0,0,colectora,2,mixta,0,0,0
2026-04-18 23:00:00,A1,54,18,3,3,36.5,168,6,0,0,arterial,3,comercial,0,0,0
2026-04-18 23:15:00,A2,48,16,2,3,37.9,161,5,0,0,arterial,2,residencial,0,0,0
2026-04-18 23:30:00,B1,44,14,2,2,38.7,156,4,0,0,arterial,3,comercial,0,0,0
2026-04-18 23:45:00,C1,35,11,2,2,41.4,148,3,0,0,colectora,2,mixta,0,0,0
2026-04-19 00:00:00,B1,35,11,2,2,41.4,148,3,0,0,arterial,3,comercial,0,0,0
2026-04-19 00:15:00,A1,46,15,2,3,38.2,158,5,0,0,arterial,3,comercial,0,0,0
2026-04-19 00:30:00,A2,51,17,3,3,37.3,165,6,0,0,arterial,2,residencial,0,0,0
2026-04-19 00:45:00,C1,42,14,2,2,39.1,155,4,0,0,colectora,2,mixta,0,0,0
2026-04-19 01:00:00,A1,52,17,3,3,36.9,166,6,0,0,arterial,3,comercial,0,0,0
2026-04-19 01:15:00,A2,47,15,2,3,38.0,160,5,0,0,arterial,2,residencial,0,0,0
2026-04-19 01:30:00,B1,40,13,2,2,39.7,153,4,0,0,arterial,3,comercial,0,0,0
2026-04-19 01:45:00,C1,34,11,2,2,41.8,147,3,0,0,colectora,2,mixta,0,0,0
2026-04-19 02:00:00,A1,49,16,2,2,37.8,163,5,0,0,arterial,3,comercial,0,0,0
2026-04-19 02:15:00,A2,44,14,2,2,38.7,156,4,0,0,arterial,2,residencial,0,0,0
2026-04-19 02:30:00,B1,38,12,2,2,40.4,150,4,0,0,arterial,3,comercial,0,0,0
2026-04-19 02:45:00,C1,55,18,3,3,36.0,170,6,0,0,colectora,2,mixta,0,0,1
2026-04-19 03:00:00,A1,47,15,2,3,38.0,160,5,0,0,arterial,3,comercial,0,0,0
2026-04-19 03:15:00,A2,42,14,2,2,39.1,155,4,0,0,arterial,2,residencial,0,0,0
2026-04-19 03:30:00,B1,36,12,2,2,41.2,149,4,0,0,arterial,3,comercial,0,0,0
2026-04-19 03:45:00,C1,39,13,2,2,40.1,151,4,0,0,colectora,2,mixta,0,0,0
2026-04-19 04:00:00,A1,53,18,3,3,36.7,167,6,0,0,arterial,3,comercial,0,0,0
2026-04-19 04:15:00,A2,47,15,2,3,38.0,160,5,0,0,arterial,2,residencial,0,0,0
2026-04-19 04:30:00,B1,43,14,2,2,39.0,156,4,0,0,arterial,3,comercial,0,0,0
2026-04-19 04:45:00,C1,49,16,2,2,37.8,163,5,0,0,colectora,2,mixta,0,0,0
2026-04-19 05:00:00,A1,64,21,3,3,33.9,181,8,0,0,arterial,3,comercial,0,0,1
2026-04-19 05:15:00,A2,70,23,4,4,32.4,189,9,0,0,arterial,2,residencial,0,0,1
2026-04-19 05:30:00,B1,62,21,3,3,34.4,179,8,0,0,arterial,3,comercial,0,0,1
2026-04-19 05:45:00,C1,75,25,4,4,31.4,195,10,0,0,colectora,2,mixta,0,0,1
2026-04-19 06:00:00,A1,83,28,4,5,29.6,204,11,0,0,arterial,3,comercial,0,0,1
2026-04-19 06:15:00,A2,91,30,5,5,27.9,214,13,0,0,arterial,2,residencial,0,0,1
2026-04-19 06:30:00,B1,102,34,5,6,25.5,227,16,0,0,arterial,3,comercial,0,0,2
2026-04-19 06:45:00,C1,109,36,5,6,24.2,235,18,0,0,colectora,2,mixta,0,0,2
2026-04-19 07:00:00,A1,139,46,7,8,17.8,271,26,0,0,arterial,3,comercial,1,0,2
2026-04-19 07:15:00,A2,153,51,8,8,15.1,289,32,0,0,arterial,2,residencial,1,0,2
2026-04-19 07:30:00,B1,166,55,8,9,12.7,305,37,0,0,arterial,3,comercial,1,0,2
2026-04-19 07:45:00,C1,147,49,7,8,16.3,282,30,0,0,colectora,2,mixta,1,0,2
2026-04-19 08:00:00,A1,157,52,8,9,14.3,293,33,0,0,arterial,3,comercial,1,0,2
2026-04-19 08:15:00,A2,170,57,9,10,11.8,309,39,1,0,arterial,2,residencial,1,0,2
2026-04-19 08:30:00,B1,179,60,9,10,10.1,321,44,0,0,arterial,3,comercial,1,0,2
2026-04-19 08:45:00,C1,151,50,8,8,15.5,286,30,0,0,colectora,2,mixta,1,0,2
2026-04-19 09:00:00,A1,124,41,6,7,20.8,253,22,0,0,arterial,3,comercial,0,0,2
2026-04-19 09:15:00,A2,111,37,6,6,23.7,237,18,0,0,arterial,2,residencial,0,0,2
2026-04-19 09:30:00,B1,99,33,5,5,26.2,223,15,0,0,arterial,3,comercial,0,0,2
2026-04-19 09:45:00,C1,93,31,5,5,27.4,216,14,0,0,colectora,2,mixta,0,0,1
2026-04-19 10:00:00,A1,102,34,5,6,25.5,227,16,0,0,arterial,3,comercial,0,0,2
2026-04-19 10:15:00,A2,108,36,5,6,24.4,234,18,0,0,arterial,2,residencial,0,0,2
2026-04-19 10:30:00,B1,116,39,6,6,22.7,243,20,0,0,arterial,3,comercial,0,0,2
2026-04-19 10:45:00,C1,123,41,6,7,21.0,252,22,0,0,colectora,2,mixta,0,0,2
2026-04-19 11:00:00,A1,155,52,8,9,14.7,291,33,0,0,arterial,3,comercial,1,0,2
2026-04-19 11:15:00,A2,173,58,9,10,11.4,312,40,0,0,arterial,2,residencial,1,0,2
2026-04-19 11:30:00,B1,182,61,9,10,10.0,323,44,0,0,arterial,3,comercial,1,0,2
2026-04-19 11:45:00,C1,166,55,8,9,12.7,305,37,0,0,colectora,2,mixta,1,0,2
2026-04-19 12:00:00,A1,150,50,8,8,15.7,285,30,0,0,arterial,3,comercial,1,0,2
2026-04-19 12:15:00,A2,138,46,7,8,18.1,270,26,0,0,arterial,2,residencial,1,0,2
2026-04-19 12:30:00,B1,128,43,6,7,20.0,258,23,0,0,arterial,3,comercial,1,0,2
2026-04-19 12:45:00,C1,120,40,6,7,21.6,248,20,0,0,colectora,2,mixta,1,0,2
2026-04-19 13:00:00,A1,107,36,5,6,24.6,234,18,0,0,arterial,3,comercial,0,0,2
